distance_m,weight_t,length_m,width_m,footprint_m2,turns,hour,congestion,true_min
903.0803417875256,279.00147853809165,12.95,4.81,62.3,4,14,2,10.262423377833976
306.69314430080453,575.8390257753931,26.67,20.19,538.4,0,7,1,2.2812376903166784
858.173904276718,320.2492951538637,28.55,10.67,304.8,5,11,0,8.417800488520376
1044.0053565250014,297.6090330689203,14.15,24.45,345.9,5,10,1,10.050148488446572
227.9551777777292,455.37607369517616,6.23,8.71,54.3,5,10,1,5.370789254318351
768.1053094069501,246.05683037418683,21.11,13.45,284.0,4,17,4,9.16701494480558
186.50723801752676,273.6316514320526,6.44,9.72,62.6,2,7,3,2.5737961025322904
892.8015036639981,222.06020699582285,22.06,18.27,403.0,1,14,6,7.681146314636814
174.63240508234264,116.0242605377531,29.87,20.78,620.8,5,9,0,5.358132723596032
1128.2526014247012,436.87125209551084,25.95,13.71,355.9,3,12,1,10.511563313790353
233.89688164233843,527.6276209136655,19.59,11.07,216.9,2,8,0,3.34521102049592
1153.94587541817,546.1878100683764,38.0,19.38,736.5,2,15,2,9.269242589768496
976.9902772153082,532.0576746815344,6.76,7.21,48.8,1,6,2,7.39315437241144
744.9238450023166,287.51676738965597,35.56,16.19,575.7,2,6,0,5.977004253583419
956.5389971850925,191.9177295558219,32.6,19.14,624.0,4,10,3,7.698673622435708
970.5286196610562,393.6165372724694,18.53,8.92,165.4,3,17,3,10.943300814515995
1139.55031035541,574.1817997864381,8.66,17.43,150.8,2,6,1,9.722367090696247
363.7893562998897,444.41886945610486,8.77,19.17,168.1,0,8,3,3.0360358021857468
740.8850028013063,312.06368010638926,37.11,5.58,207.2,2,12,2,6.183296905943379
186.45510127212935,422.6208874726655,11.65,10.13,117.9,1,6,1,1.874076245460738
770.1055840270159,470.3466100990063,35.34,11.94,421.9,2,12,3,6.477331893410042
271.8462605839235,553.9834789570003,21.62,20.07,434.0,0,10,2,1.853037389577023
712.7446848491348,465.03297976412784,20.08,15.49,311.0,5,14,2,8.62856485758474
721.1221757179117,276.9186167124662,25.92,12.89,334.1,1,6,3,5.353154715817685
601.9033713389746,185.95571552532596,10.96,10.01,109.7,0,8,3,3.9814057558500964
665.3475885746975,314.93254889586706,18.85,3.09,58.2,3,8,2,6.235348935143668
935.5941968073785,217.06142842511892,37.72,3.44,130.0,2,15,3,6.722901729718677
975.1540824935146,567.3758178320539,11.82,8.29,97.9,5,15,5,12.720130819929631
631.2116014444806,319.54053076647847,37.1,5.57,206.5,2,7,4,6.344921823075492
751.5446545053258,299.0721114994847,39.79,5.63,224.0,3,11,1,6.073537414120454
1122.9845839729142,228.47184434827184,4.92,16.26,80.0,5,15,3,12.466078961927192
214.10161912125756,394.4619844662122,22.66,16.32,369.8,5,6,1,5.107212091044673
211.15599380812375,326.42922881394026,9.36,3.98,37.3,4,7,1,3.8400354749278987
178.2340933400606,103.55788605200622,26.0,16.07,417.8,3,14,4,4.254357168834887
816.8068792453912,525.4484521733818,39.61,6.21,245.9,4,13,0,8.815820602835197
548.841296885225,234.6373143219651,36.18,11.3,408.8,1,15,2,4.439331995587757
947.2399860788644,276.5697050761479,37.22,24.77,922.0,5,12,1,9.34814777338704
831.7791829056237,147.23022229824008,10.89,14.48,157.8,5,17,2,9.108149872145896
453.67428932762675,345.4369783421968,23.07,3.75,86.5,2,7,2,3.938548997631508
1086.17053304492,430.1713855842923,11.69,10.65,124.5,0,8,1,8.856601192022435
934.0360047191306,532.2642327567855,36.28,17.76,644.3,4,14,0,11.73405053470164
382.9991338193968,59.416369034189714,10.07,7.94,80.0,0,17,3,2.245310339046539
487.8950599047005,584.7991885286457,8.7,24.22,210.6,0,6,0,3.3457712368209087
432.17277782877443,431.17611295160333,3.45,12.36,42.6,5,15,2,7.210373865245772
256.5250464599996,192.0502501145649,9.73,3.46,33.7,3,18,0,3.5847767432183963
245.51737724725464,146.55061035796064,10.02,14.89,149.2,3,13,0,4.313863659824577
1128.4627589808333,198.77011363312081,5.87,17.88,104.9,5,16,1,11.042233553703767
570.4525216626037,529.1636784498721,35.11,13.03,457.5,5,9,3,8.822281139953295
509.318201510699,196.09239872169172,31.86,23.42,746.2,5,16,2,6.772649961399668
897.2479937186632,293.8080466976244,12.42,22.84,283.6,0,11,0,4.412557208124373
699.3522330832479,432.27069091807255,31.98,6.06,193.7,1,9,0,6.0983241142338676
1128.4767852590776,527.0342223226148,18.62,4.76,88.6,4,8,0,12.181211630405539
953.9376731785193,405.3855625372794,31.69,9.87,312.8,0,17,1,7.3753406151074685
616.8939118194852,459.27224202462094,14.95,16.38,244.9,1,15,2,4.7250990372705655
501.52261029852536,128.79627388869469,23.89,16.24,387.9,3,16,1,4.816587687579362
1185.0273303152408,530.1224617839491,17.12,8.98,153.7,2,15,2,9.623800294682756
883.8914643240807,187.15993466232308,9.94,23.92,237.9,1,9,0,7.134666356828078
1145.338019204302,103.17555351221395,24.67,9.76,240.8,5,8,2,10.291260880094576
212.6960064830863,586.4592454941815,30.78,20.69,636.9,2,14,3,3.673806781466176
1032.5977206936764,144.93475750887177,30.86,21.3,657.5,2,9,1,6.462142889297512
793.5227500701525,107.89162294444658,16.18,5.17,83.6,3,14,5,7.589759587991416
216.5522797353261,386.83191305801836,22.19,8.12,180.1,4,17,6,5.007969717068415
738.8489599655271,211.75199521277432,31.26,7.73,241.8,2,15,3,6.096932171429166
848.4279289181027,106.00904695288119,5.02,23.23,116.5,5,12,3,8.442528466237361
93.77900819523518,372.63903681304936,5.66,10.72,60.7,1,17,3,1.3381860367736802
588.8361172627561,462.6215795166742,16.92,21.4,362.1,5,13,2,8.384290993078144
1004.4474525398797,482.12307329807925,11.27,13.52,152.3,5,12,3,11.006166951083069
410.8021083853806,118.64218257699525,16.86,13.06,220.2,0,18,0,1.8462471988347406
593.5738516143772,347.4142287257671,6.47,22.88,148.0,4,10,1,6.316237365321735
575.3918223160404,493.79667128843255,24.9,12.7,316.3,0,8,0,4.669408196697649
418.1586784155906,121.81959651178559,27.85,19.39,540.0,2,7,6,4.103689527601888
1108.6549229774207,148.3788835092847,32.3,12.34,398.4,5,14,5,12.532321701301775
955.0493196832978,31.374496536056242,27.07,5.24,141.9,1,12,1,5.323036243184771
203.85902031564376,329.04146914531424,17.67,4.17,73.6,3,16,1,3.44821845123548
1196.678816778082,140.968567211312,37.59,7.58,285.0,4,7,0,9.016863673996697
1064.7040272246745,442.8182681643325,29.87,18.89,564.3,2,10,0,8.452787178744975
397.97745040772367,578.4618977020352,22.52,11.22,252.7,0,7,6,3.9362505440882742
1017.3241692202508,148.99062872947005,10.65,12.99,138.4,0,10,1,4.923809722364298
199.1898756959488,399.9852967052136,27.01,5.24,141.6,3,18,3,3.7447564236765833
1198.9972981311473,150.74564303135148,24.89,16.71,415.9,0,17,0,7.541189358544637
825.5669044393213,40.26390961843128,28.28,20.68,584.8,0,12,1,4.38378582818242
808.1400174258526,462.3758907023133,31.9,16.74,534.1,5,7,3,9.424617904516778
181.29361422222868,277.3826656910089,36.86,24.66,908.9,3,18,1,3.699330476530184
1084.6774067642204,569.6685110633523,38.12,3.36,128.0,2,8,1,11.579563530632766
112.47944358900575,334.54295282174115,26.32,3.34,88.0,0,7,3,1.0
349.7274250060847,119.76523531613987,38.74,14.0,542.4,4,11,2,5.73606735653209
240.1845001866312,286.3714318244484,36.72,8.86,325.4,3,18,1,4.2385588819191735
949.9800935752847,145.64832303942939,3.1,18.1,56.1,1,16,1,6.850472693426371
301.9887344784456,530.4766854313475,26.59,20.45,543.8,4,10,4,5.838701412771318
1099.9148143865914,423.81481310588913,9.6,5.25,50.5,1,11,4,8.071010931146702
815.021324046789,224.50611865318103,13.92,23.18,322.7,3,6,2,6.961259891307714
120.50223575405977,330.85758400007006,14.01,3.66,51.2,3,9,2,3.2304312536716417
86.08141422414451,411.60370728142624,20.88,18.14,378.8,1,14,3,1.6683186851868874
137.8568670561268,476.22889848789237,3.4,11.46,39.0,5,11,3,5.06327607639403
758.636198965455,75.68390962620876,11.72,17.68,207.3,4,18,4,7.605828197534805
977.6596281625451,42.83573993729067,4.08,5.15,21.0,1,11,2,5.2498254890347456
347.1791591026751,95.23803738683719,27.07,23.62,639.3,0,17,1,2.2333711394224394
1031.3379040738419,255.1478967983609,35.9,23.62,848.2,1,15,1,6.203457328279015
144.09977297165165,296.02276774679245,39.92,14.43,575.9,2,12,0,2.4722994868722163
977.0795160786773,107.78312922189357,19.6,14.21,278.5,3,17,1,9.145205852337988
1119.1308817929541,264.35728860277504,12.63,16.97,214.2,2,17,4,10.579799188918146
944.7614069969062,281.7249882262434,34.56,15.76,544.8,0,10,2,5.150043336377531
861.8952780560736,92.18127929616742,7.19,14.96,107.5,4,9,3,7.943700144004787
1018.537844894029,552.4961773115684,39.05,15.96,623.3,2,15,2,8.946948698367693
124.96945549271439,371.51317872499334,29.45,21.89,644.6,2,6,1,2.3906532202300577
305.99596400534205,251.4652523600808,21.65,16.44,355.9,3,15,4,3.9041889779449277
219.91452082232024,318.9370945791578,6.58,7.31,48.1,5,11,5,5.184935117336675
645.0747090161449,209.09256728721985,3.67,23.11,84.9,0,15,4,3.029433576987584
914.6107037283059,516.968688037418,23.15,7.75,179.4,5,7,1,11.01901024876846
785.6132659255666,357.75857369404713,18.31,6.63,121.5,3,13,4,9.19690347091446
1033.2668317333673,312.09061420431976,34.18,24.94,852.3,3,12,1,9.633394808500476
253.83855153402178,549.2046797644906,26.77,7.7,206.0,0,6,1,1.8089945003917736
902.775622967381,507.6484279934186,18.98,5.2,98.7,4,12,2,9.174851730864628
296.20646977317256,493.29707811273414,11.36,15.36,174.6,4,14,3,6.240944302397862
383.2498014759363,158.59724641215118,20.78,21.2,440.4,3,11,3,4.43945559965225
875.0932609550604,117.28017353696336,9.03,4.34,39.2,4,13,1,7.530291635884729
1177.8293590865237,423.3550162362662,27.68,13.78,381.5,5,10,0,11.20486121101711
764.928838694318,297.12608611459564,25.41,4.51,114.5,5,13,1,9.498759791166353
141.04035279025106,419.71624638540084,32.97,12.43,409.9,1,9,4,1.8799337811569403
770.2660463188367,463.5575223033363,19.63,10.57,207.5,4,9,1,8.383287834795075
127.43261776978714,198.32869918650803,13.31,6.02,80.1,0,6,3,1.0
1070.2431967308353,192.25074688000095,33.95,23.48,797.2,3,7,3,9.099282772195005
874.7276793126952,309.7739927671647,28.57,16.97,484.7,0,7,2,5.157541396503795
273.90318799320363,185.9231087101035,29.15,21.55,628.1,1,8,2,3.1991671306711797
182.72752652310183,410.35830732923375,22.54,22.93,516.8,4,15,2,4.571929531445444
285.5572163459573,455.63635415200855,35.41,23.46,830.9,2,8,3,4.370866107653758
1177.6304411006956,299.0621992503493,11.43,19.46,222.4,5,10,3,10.059413328327594
593.5879195535086,442.5658663912266,17.86,9.75,174.2,0,8,1,4.64231305667146
958.170662142377,320.9494143703424,32.46,21.24,689.4,5,11,1,9.597872351592708
792.7773431607101,436.33688152119527,7.92,14.44,114.4,4,9,2,9.362995245212755
721.1027279536738,158.23190124356344,32.9,8.98,295.3,2,10,1,6.143333881890686
242.54588522485565,451.1405361818339,16.05,11.49,184.3,0,6,1,1.504331511061176
1139.5473879850665,437.62069337050013,7.64,9.63,73.6,0,12,1,6.453357354645306
417.5037484164841,181.96525301803126,5.93,13.26,78.6,2,9,2,3.9078851423672596
727.3792817044472,346.90346489289976,34.19,20.19,690.3,3,14,1,7.808461365422511
863.749057939754,517.5276506884089,31.81,13.67,434.7,3,18,0,8.25811521692361
807.141133874746,172.22790877429023,13.66,8.89,121.5,1,12,1,5.072178408190515
1133.4657388589806,449.5084768883655,7.31,4.92,36.0,3,12,3,9.164838205221695
246.25166871046497,573.7610287737257,12.15,21.83,265.1,3,16,3,5.470022157728231
649.3550670605752,523.757894261812,10.88,12.18,132.5,2,10,1,6.743296147830319
532.5185176296579,258.8664471277574,30.12,12.72,383.2,1,7,4,4.204564037280774
611.0689770205323,376.10840780323895,10.98,19.8,217.3,2,15,2,4.811594264686187
213.52362934147396,595.3089765240412,11.0,21.69,238.5,4,14,2,5.854036095922961
230.1859630574972,354.00932448415955,4.19,14.25,59.7,3,12,3,4.2490166335657085
391.44461127500824,95.56573338530895,25.08,16.91,424.2,0,11,1,1.9687444129250273
421.26915621213107,55.895530223893715,28.49,8.26,235.4,5,6,1,6.78628622719915
559.251599323112,480.47927055409616,27.18,23.57,640.7,1,13,2,5.133567173058077
764.3060526810236,271.4681454790523,24.04,15.49,372.5,4,13,3,8.128326255613558
790.7846115084545,170.68334765864083,38.74,18.83,729.6,0,12,6,5.116696137607724
541.2282041758386,228.17305747673979,20.49,5.51,113.0,1,9,2,3.8564970978759994
537.8370825601407,461.70253393147783,34.83,17.01,592.5,3,7,1,5.540461306309849
323.7439499005974,295.1909813112826,26.9,11.12,299.1,5,13,5,7.00658736444484
738.9029982180892,525.0447107397497,6.11,12.9,78.9,3,14,0,8.28022904099466
435.0858206753064,448.9075856032886,32.97,18.01,593.8,0,8,1,2.9053519974811604
120.38701439064735,585.1880657538923,24.62,20.52,505.2,5,7,1,4.995128066641709
548.6080494556836,536.4471470702107,27.18,10.69,290.5,1,12,1,4.103937154843384
611.0285961009907,175.09191071802522,9.67,22.21,214.7,2,6,4,5.043316896175744
332.6640123887163,405.66376269745535,19.19,7.82,150.0,0,8,4,2.5801748715420456
721.1528850967695,41.709529681042014,35.58,15.38,547.4,4,14,4,8.698483413364869
713.6645284837515,594.930832924871,10.97,6.33,69.4,2,9,3,8.044942408600791
866.2424428436159,178.77348201748003,3.0,9.36,28.1,1,11,2,5.422519200148834
805.7023000653553,408.93320336544286,12.53,22.7,284.4,3,14,4,8.7967066483909
810.7250233035553,514.0175640837522,21.04,3.25,68.5,1,8,2,6.438626800376705
434.15985004292827,121.46485775494372,33.39,23.14,772.7,3,8,3,5.426913888891731
961.9240886242683,513.2912254019732,26.8,10.22,274.0,3,9,2,10.795243550679002
695.041709631641,36.98002950076878,37.01,18.31,677.5,4,11,1,6.998541186704975
563.1883786014769,281.92696870868224,19.86,5.02,99.6,4,13,2,7.5183290963799045
781.133978653984,299.0614448427489,17.46,17.11,298.7,3,6,2,7.55513540136408
483.9362145842848,243.23170655747944,11.56,23.01,266.0,0,12,4,3.5048737211846506
654.2679539595692,364.23930539128486,11.07,15.21,168.4,1,14,1,4.934271988904298
905.1103711000867,551.4601387605003,30.24,10.97,331.6,3,17,2,10.383409457055459
1072.7712331305527,216.38379515116478,5.97,20.46,122.2,3,13,2,9.767288910934745
1111.5840609706147,360.1781356848618,11.98,18.68,223.8,3,14,2,10.30193264602107
644.0688762050711,530.153639673694,35.78,5.59,200.0,4,16,1,8.034852827104034
662.7081285094374,470.60737520778554,24.35,17.65,429.6,5,15,4,9.448400180668438
975.8548600554968,53.217960939132716,4.72,17.62,83.2,3,12,1,7.40498585675586
432.1847747535054,567.3907355527675,29.06,19.54,567.8,0,13,1,3.278225553547898
1017.8682458264768,56.58873542740926,21.75,9.96,216.6,2,18,2,5.819302948781931
633.4386440995142,365.5923303933679,34.62,11.83,409.5,1,15,5,5.077343324246471
209.7595312555006,357.95156357964396,28.25,24.12,681.4,3,9,1,3.8928043906994367
160.70624472169695,478.24243150032015,3.16,15.62,49.4,3,11,3,3.720928208885424
1023.0323963641987,114.61253955391726,10.61,14.19,150.6,3,15,2,7.235112252500371
142.23606693570326,132.24112347574115,12.54,24.71,310.0,3,12,1,3.191571136516447
394.2848084696946,458.7009516608655,28.98,8.05,233.3,1,11,2,2.9867706138650787
454.2256453617313,115.2177088746263,21.84,11.75,256.8,1,13,2,3.180189929021525
273.75377861458503,297.58372242741456,30.66,19.72,604.4,5,10,2,5.613487715574342
431.56057417822797,447.0394114202312,21.98,18.69,410.7,2,14,2,4.954149661187838
911.8156747320959,401.20789940612826,15.11,24.27,366.8,1,15,1,6.028151632838916
96.44478478727926,150.04438608446424,6.84,17.39,118.9,5,17,2,4.73253179565578
1006.4342354631688,203.25734745106877,10.5,9.89,103.8,0,18,3,5.009716855220578
1039.3337864035052,582.3156948473934,17.83,11.75,209.5,2,15,2,9.182577563363555
496.93296197453395,285.74225348828384,23.4,4.97,116.4,4,15,3,6.182181566003171
252.04644694791097,55.34076156873691,37.73,23.32,879.9,2,16,1,2.8775406526470637
752.9412568984906,155.1633926958096,11.87,5.83,69.2,5,10,2,8.235601744878007
214.03326256868166,225.18800110724746,27.65,15.01,414.8,2,17,2,2.575623844750963
488.70968440764284,599.7089604479139,8.64,11.83,102.3,3,12,1,5.6497351656297345
1153.440682609089,202.5341820618436,29.41,5.95,175.1,2,17,1,9.450273797454603
1194.9202092936737,45.04563380605063,3.42,9.45,32.3,2,8,3,7.348659787271629
944.7574783171359,322.3652992065415,27.27,16.94,461.9,2,10,1,7.577646752255363
428.2768911112582,77.65506943516692,9.04,3.69,33.3,5,14,1,5.899081943464257
850.1848550660236,186.21853125656145,9.67,24.25,234.6,4,13,1,8.19194271745092
870.0551293420942,595.6584103735453,23.68,23.0,544.6,2,11,1,8.91267743650194
514.3826985832877,431.643955790188,16.89,4.86,82.1,2,8,0,5.030480113175384
797.7952707364985,58.879978691236104,20.44,22.1,451.8,2,8,1,7.098312670542289
92.0149623727574,285.75142959732375,14.43,10.23,147.6,4,15,4,3.760330170499418
314.1445776345104,127.8333821984441,38.28,4.49,171.7,3,6,2,4.093039159705693
668.0988993233325,100.07845414920912,13.75,9.73,133.9,3,7,0,6.055562577128764
263.40146076929136,364.62728560881715,23.06,20.8,479.5,2,18,2,3.4960953159418535
265.81569202171767,318.22385709492295,34.61,17.65,610.8,2,18,2,3.383137274794118
1016.6608054162665,453.43395305983967,27.57,8.25,227.4,3,7,1,8.659515499721891
1187.8289630056381,538.61455009216,14.94,18.82,281.3,4,7,2,10.336301115224725
702.6857593918622,170.6086587360473,23.44,18.57,435.3,5,10,1,6.983068787592722
1019.758098587519,556.1054323935763,6.07,19.34,117.4,0,13,4,10.371636149480151
1189.1602640454253,325.2553103558344,23.19,14.89,345.4,1,8,2,10.542091346294209
238.58739519702766,177.5359033655168,18.96,21.02,398.5,4,18,1,4.693087873365012
582.0350868448731,512.0979277184873,31.04,17.11,531.2,0,12,0,3.2372605746029848
519.6814417429503,50.252053276542824,34.37,5.76,197.9,3,12,1,4.684565318883338
169.65519768372724,348.92034515958755,10.39,20.83,216.3,2,8,0,2.6074919510605135
925.9697935301137,441.32427496708095,6.02,10.12,60.9,1,10,0,6.187554493480959
565.8325106013042,189.58728167900165,17.45,18.51,323.0,3,15,1,5.122762627102309
605.6461662932494,522.1903930110342,22.76,17.85,406.4,3,14,1,7.679745712717772
248.75373067082901,166.96220111405137,16.94,10.39,176.0,4,8,1,4.906947190117365
282.63785049857233,508.72834115709134,26.26,6.56,172.2,4,11,5,6.191852906702953
1095.956056814961,74.77062938450062,21.71,18.29,397.0,5,8,2,10.490395492642854
130.00697965119235,121.15872736500584,37.66,21.68,816.3,2,11,0,2.4707405129411253
340.79455913695097,247.16121282408764,18.15,21.44,389.1,4,8,2,6.01306015751765
407.10644995227176,516.8116422949622,6.05,16.78,101.6,4,18,2,6.595630872367442
629.0212474897768,112.41365812226599,14.17,8.0,113.4,5,9,1,7.027993214349512
736.8185937765714,528.9997966827177,25.42,9.96,253.1,3,12,5,8.63338191218731
632.4847729527465,160.94697016929243,12.47,19.6,244.5,1,14,2,4.899838751714178
174.20917470370787,287.9297871988814,12.95,12.04,155.9,2,6,2,2.7252193400401126
352.9075485423992,231.0586104283925,15.56,19.11,297.5,1,8,2,3.196250815587469
1024.8189909340463,97.33194917027842,30.61,9.81,300.2,1,18,2,6.988664570087597
794.0993445358741,568.2565515259099,37.78,3.14,118.6,1,15,0,5.770738267545835
807.0469361503873,279.7616257287617,15.96,16.28,259.8,2,9,1,6.474317490532317
830.6276459935175,423.48881897303085,10.23,16.22,166.0,4,11,2,8.101858193311886
934.4513813242726,357.90257569849774,18.56,16.81,312.0,1,17,1,7.2107384548093645
145.08149952802103,315.9780726057582,16.02,8.9,142.6,1,8,2,1.8830266844643675
490.6013911245259,381.4492454274039,39.63,20.84,826.0,0,9,1,3.3691612562224624
684.2707274930801,542.0551145353845,20.16,13.72,276.7,1,9,2,7.117562756161989
459.07126129300514,428.6080541456424,28.13,19.77,556.3,2,14,1,5.124119324582217
1025.816338081649,333.5136452894761,36.81,16.44,605.3,2,12,2,7.9086210842143805
